"ИД","ФАМИЛИЯ","ИМЯ","ОТЧЕСТВО","ПИН","ИНН","ДАТА_РОЖДЕНИЯ","ПОЛ","МЕСТО_РОЖДЕНИЯ","ИНОСТРАН","КТО_СОЗДАЛ","КОГДА_СОЗДАЛ","КТО_ИЗМЕНИЛ","КОГДА_ИЗМЕНИЛ","ДАТА_СМЕРТИ","ФИО"
145534,"Королева","Артем","Юрьевич",NULL,NULL,"1985-03-05 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
145998,"Суворов","Дмитрий","Владимирович",NULL,NULL,"1987-09-05 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137824,"Пименов","Ян","Юрьевич",NULL,NULL,"1993-03-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
157489,"Чистяков","Анастасия","Ивановна",NULL,NULL,"1989-07-02 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
119052,"Голубев","Людмила","Николаевич",NULL,NULL,"1986-03-02 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
120986,"Мартьянов","Ольга","Валерьевич",NULL,NULL,"1986-05-09 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
160798,"Фролов",".","Владимирович",NULL,NULL,"1992-05-27 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142395,"Егоров","Егор","Рамильевич",NULL,NULL,"1980-04-26 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
157472,"Журавлева","Алексей","Александрович",NULL,NULL,"1983-02-25 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142443,"Галимуллин","Елена","Никитич",NULL,NULL,"1988-05-19 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116115,"Митрофанов","Дмитрий","Владимирович",NULL,NULL,"1988-08-06 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
160985,"Щеглов","Константин","Сергеевна",NULL,NULL,"1986-06-23 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
119233,"Карпов","Константин","Леонидович",NULL,NULL,"1984-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
129301,"Курлович",".","Андреевич",NULL,NULL,"1992-07-18 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
148350,"Стародубцев","Дмитрий","Михайлович",NULL,NULL,"1994-01-06 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142570,"Подгорнова","Леонид","Владимировна",NULL,NULL,"1987-06-14 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
113907,"Степанов","Павел","Михайлович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
119360,"Краснов","Денис","Александрович",NULL,NULL,"1991-05-28 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142093,"Цветков","Марина","Александровна",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
117912,"Овчинников","Максим","Павловна",NULL,NULL,"1990-04-28 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
132539,"Яковлев","Кирилл","Давидовна",NULL,NULL,"2011-11-11 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137923,"Иванов","Илья",".",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
146105,"Гунченко","Дмитрий","Михайлович",NULL,NULL,"1988-03-05 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
153228,"Попов","Константин","Сергеевич",NULL,NULL,"1981-10-05 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
141469,"Голубев","Роман","Александрович",NULL,NULL,"1983-03-31 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
146036,"Гусев","Герман",".",NULL,NULL,"1982-03-07 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
138331,"Окунев","Анатолий","Степанович",NULL,NULL,"1991-07-22 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
115301,"Комаров","Марина","Владимирович",NULL,NULL,"1989-04-29 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142326,"Дмитриев","Андрей","Александровна",NULL,NULL,"1983-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
157040,"Курасов","Джосеф","Юрьевич",NULL,NULL,"1986-01-09 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
115361,"Королев","Алексей","Александрович",NULL,NULL,"1993-04-29 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
110026,"Зинатуллин","Михаил","Сергеевич",NULL,NULL,"1982-11-27 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
153321,"Матвеев","Владимир","Евгеньевич",NULL,NULL,"1984-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
120825,"Карпова","Андрей",".",NULL,NULL,"1986-04-18 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
153066,"Чернобров","Иван","Александровна",NULL,NULL,"1987-09-09 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
110359,"Боровая","Андрей","Владимирович",NULL,NULL,"1977-06-08 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
113893,"Волков","Анастасия",".",NULL,NULL,"2011-11-11 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116801,"Востоков","Александр","Владимирович",NULL,NULL,"1991-10-23 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
110076,"Осин","Александр","Александрович",NULL,NULL,"1988-11-08 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142250,"Баев","Сергей","Ильгизович",NULL,NULL,"1989-05-12 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142604,"Гончаров","Елена","Юрьевич",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
161469,"Денисова","Диана","Александрович",NULL,NULL,"1988-03-27 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
145595,"Тихонов","Кирилл","Александрович",NULL,NULL,"1983-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
113974,"Пономарев","Илья","Сергеевич",NULL,NULL,"1987-03-19 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121794,"Овчинников","Александр","Викторович",NULL,NULL,"1988-05-27 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
112146,"Гришин","Игорь","Александрович",NULL,NULL,"1993-06-14 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
111671,"Шубин","Роман","Сергеевич",NULL,NULL,"1988-05-18 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
117840,"Васильева","Михаил",".",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
126463,"Курасов","Алина","Владимирович",NULL,NULL,"1987-07-12 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
113030,"Иванов","Антон","Владимирович",NULL,NULL,"1980-07-12 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
120189,"Малышев","Алексей","Игоревич",NULL,NULL,"1987-05-21 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121778,"Коновалов","Павел","Михайлович",NULL,NULL,"1989-11-27 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
112882,"Рачковский","Данис",".",NULL,NULL,"2065-09-17 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
117558,"Михайлов","Владимир","Сергеевич",NULL,NULL,"1985-01-01 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
119150,"Ван Ян","Назар","Владимирович",NULL,NULL,"1982-12-25 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
130481,"Лукьянов","Сергей","Александровна",NULL,NULL,"1990-03-01 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
105936,"Тимофеев","Сергей","Борисовна",NULL,NULL,"1985-03-03 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
110011,"Никитин","Егор","Александрович",NULL,NULL,"1987-02-17 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
158016,"Васильев","Артем",".",NULL,NULL,"1989-03-27 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
129290,"Зыков","Ирина","Витальевич",NULL,NULL,"1987-12-17 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
115240,"Смирнова","Сергей","Сергеевна",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137871,"Лычкин","Константин","Игоревна",NULL,NULL,"2011-11-11 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
136565,"Петров","Дмитрий",".",NULL,NULL,"1987-12-01 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
112712,"Марченко","Игорь","Владимирович",NULL,NULL,"1989-03-07 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
129353,"Логунов","Кирилл","Леонидович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
132551,"Щукин","Олег","Александрович",NULL,NULL,"1990-06-07 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137797,"Андреев","Светлана","Александровна",NULL,NULL,"1982-04-03 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
110082,"Алексеев","Артем","Сергеевна",NULL,NULL,"1984-01-01 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
115188,"Дорофеева","Евгения","Викторовна",NULL,NULL,"1988-05-02 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
147740,"Румянцев","Павел","Юрьевич",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
137982,"Волков","Анна",".",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134752,"Никитин","Вячеслав",".",NULL,NULL,"1983-01-19 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
112933,"Березина","Сергей","Александрович",NULL,NULL,"1979-03-26 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
161430,"Бессмертный",".","Александрович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
157849,"Филиппов","Игорь","Николаевна",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116430,"Бодрова","Антон","Андреевич",NULL,NULL,"1993-10-08 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
130143,"Антонов","Александр","Сергеевич",NULL,NULL,"1990-12-19 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
132532,"Насонов","Александр","Андреевич",NULL,NULL,"1992-06-30 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
114742,"Смирнова","Марат","Дмитриевич",NULL,NULL,"1981-07-20 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
141157,"Сумцов","Иван","Олегович",NULL,NULL,"1987-07-30 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134514,"Ван","Ася","Александрович",NULL,NULL,"2011-11-11 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
118844,"Афанасьев","Игорь","Павлович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"2","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142703,"Гузеев","Виталий","Александрович",NULL,NULL,"1983-01-01 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
112939,"Михайлов","Анна","Григорьевич",NULL,NULL,"1992-05-31 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134599,"Денисов","Олег","Андреевна",NULL,NULL,"1985-02-08 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142531,"Максимов","Арсений","Васильевна",NULL,NULL,"1989-10-28 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
133364,"Козлов","Валерий","Игоревна",NULL,NULL,"1984-04-30 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
142510,"Макаров","Александр","Владимировна",NULL,NULL,"1990-02-25 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
112937,"Барташевич","Валерий","Сергеевич",NULL,NULL,"1992-06-17 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
120818,"Валишевский","Александр","Игоревич",NULL,NULL,"1993-06-18 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
119326,"Машков","Ирина","Владимировна",NULL,NULL,"1986-06-05 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
126606,"Платонов","Георгий","Геннадьевич",NULL,NULL,"1993-03-25 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
116457,"Иванов","Дмитрий","Александрович",NULL,NULL,"1975-11-19 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
153320,"Куликов","Андрей","Анатольевич",NULL,NULL,"1988-02-21 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
162128,"Буслаев","Алексей","Александрович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134315,"Алексеева","Александр","Игоревич",NULL,NULL,"1989-10-08 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
115408,"Котов","Алексей","Сергеевич",NULL,NULL,"2035-11-07 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134308,"Лебедева","Вячеслав","Викторович",NULL,NULL,"1983-02-07 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
121039,"Селиверстов","Андрей","Игоревич",NULL,NULL,"1990-05-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
112717,"Дворкин","Александр","Рустамович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
153238,"Кузнецов","Мария","Владимирович",NULL,NULL,"2011-11-11 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
134109,"Алексеев","Николай","Дмитриевич",NULL,NULL,"1971-11-03 00:00:00","М",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
145409,"Кокаревичс","Александр","Петрович",NULL,NULL,"2011-11-11 00:00:00","Ж",NULL,"0","ISU_UCHEB","2011-11-08 15:56:03","ISU_UCHEB","2011-11-08 15:56:03","9999-09-09 00:00:00",NULL
